,numchilds,meaneduc,overcrowding,isprecarious,Target,walltype,wallquality,floortype,floorqual,roofqual,region,dependency,headescolari,sumelectronics
6740,0,15.0,1.0,0,4,6,2,5,2,2,3,0.0,15,1.0
6741,1,11.0,1.0,1,4,5,3,5,3,3,3,1.0,11,1.0
6743,0,6.0,2.0,1,4,5,2,3,2,3,3,0.0,1,3.0
6746,1,12.0,2.5,0,1,3,3,5,3,3,3,0.25,8,5.0
6752,3,6.0,2.5,0,1,6,1,5,3,1,3,4.0,6,2.0
6755,0,13.0,1.7,1,3,4,2,3,2,2,3,0.6666666666666666,4,5.0
6761,0,2.0,1.0,0,4,6,3,5,3,3,3,0.0,0,1.0
6762,1,8.5,1.5,0,1,6,2,5,3,3,3,0.5,6,2.0
6765,0,9.0,1.0,0,4,6,3,5,3,3,3,0.0,9,1.0
6768,1,13.333332999999998,1.2,0,4,6,3,5,3,3,3,0.6666666666666666,16,5.0
6771,0,17.0,1.0,0,4,6,3,5,3,3,3,10.0,17,2.0
6775,1,11.0,2.0,0,3,6,3,5,3,3,3,1.0,13,1.0
6777,1,8.333333,2.5,0,3,6,3,5,2,1,3,0.6666666666666666,4,4.0
6782,0,11.0,0.3,0,3,6,2,5,2,2,3,10.0,11,1.0
6788,0,13.2,1.5,0,4,6,3,5,3,3,3,0.2,17,8.0
6791,0,7.666666499999999,1.5,0,4,5,3,5,3,3,3,0.5,6,2.0
6793,2,4.0,2.0,0,4,6,2,5,2,3,3,1.0,4,2.0
6797,0,4.0,0.7,0,4,6,1,3,2,2,3,0.0,2,1.0
6801,0,6.0,1.3,0,4,6,1,3,2,1,3,0.3333333333333333,6,3.0
6804,0,2.0,1.5,0,3,5,1,3,2,1,3,2.0,2,2.0
6805,0,14.0,1.0,0,3,3,2,3,2,2,3,0.0,14,1.0
6806,1,3.5,1.5,0,4,5,1,5,3,1,3,2.0,5,3.0
6811,0,1.0,1.5,0,2,2,2,3,2,2,3,2.0,0,4.0
6812,0,8.0,1.0,0,4,6,1,5,2,1,3,0.0,8,1.0
6814,0,11.0,1.3,0,4,6,3,5,3,3,3,1.0,7,4.0
6821,3,7.333333500000001,1.8,0,4,6,3,5,3,3,3,1.3333333333333333,6,3.0
6825,1,6.0,1.5,0,1,6,3,3,2,3,3,0.5,6,3.0
6827,0,3.0,1.0,0,4,4,2,3,2,2,3,10.0,3,1.0
6828,0,11.0,2.0,0,1,6,3,5,3,3,3,0.0,11,5.0
6830,2,8.0,2.0,0,2,6,3,5,3,3,3,1.0,6,4.0
6834,0,10.333333,1.0,0,4,6,3,5,3,3,3,0.0,8,4.0
6837,0,11.2,2.0,0,3,6,3,5,3,2,3,0.2,4,7.0
6842,0,12.0,0.5,0,4,5,3,3,3,1,3,0.0,12,1.0
6843,1,11.5,1.3,0,2,6,3,5,3,3,3,1.0,11,2.0
6847,3,9.0,1.7,0,1,6,2,3,2,2,3,3.0,9,6.0
6851,0,8.0,1.7,0,4,6,2,3,2,2,3,0.0,8,6.0
6852,0,0.0,0.5,0,2,6,2,3,2,1,3,10.0,0,1.0
6853,0,11.0,1.0,0,4,6,3,5,3,3,3,0.0,11,2.0
6854,1,5.0,2.0,0,2,5,3,5,3,2,3,1.0,6,4.0
6861,0,12.0,1.0,0,4,6,3,5,3,3,3,0.0,12,2.0
6863,1,23.0,3.0,0,2,6,2,3,3,2,3,0.5,11,2.0
6869,2,0.5,2.5,0,2,5,2,3,3,3,3,1.5,1,2.0
6870,0,17.0,0.5,0,2,6,3,5,3,3,3,10.0,17,1.0
6872,0,5.5,3.0,0,2,5,3,3,3,3,3,0.5,6,1.0
6876,1,13.25,2.0,0,4,6,3,5,3,3,3,0.5,14,7.0
6883,0,8.0,1.3,0,4,6,3,5,3,2,3,1.0,6,4.0
6884,0,1.0,1.0,0,4,5,2,3,2,3,3,0.0,1,1.0
6886,2,6.0,2.5,1,1,2,2,1,1,1,3,4.0,6,2.0
6890,0,6.0,1.0,1,1,1,1,1,1,1,3,0.0,6,0.0
6891,0,6.0,2.0,1,2,2,1,1,1,1,3,1.0,6,2.0
6894,0,5.5,2.0,0,4,5,3,3,3,3,3,0.0,0,2.0
6895,1,5.5,1.5,0,3,6,2,5,3,2,3,2.0,6,2.0
6900,0,9.5,1.5,0,4,6,3,5,3,2,3,0.5,12,4.0
6903,1,6.0,2.5,0,2,6,2,5,3,3,3,0.6666666666666666,11,4.0
6909,2,8.5,4.0,0,3,6,2,5,1,1,3,1.0,6,2.0
6911,0,5.0,2.0,0,2,5,1,3,1,3,3,0.0,5,2.0
6912,0,6.0,1.0,0,2,5,1,3,2,1,3,1.0,6,2.0
6914,0,15.0,1.0,0,4,6,3,5,3,3,3,0.0,15,1.0
6916,0,5.0,0.7,0,4,6,3,5,3,3,3,1.0,7,2.0
6917,0,6.0,0.7,0,4,6,2,5,3,2,3,0.0,6,2.0
6919,0,11.0,1.0,0,4,3,2,3,2,2,3,0.0,11,1.0
6922,2,7.0,1.7,0,3,5,2,5,2,2,3,1.5,6,2.0
6926,0,8.5,2.0,0,4,6,3,5,3,3,3,0.0,6,1.0
6929,0,6.0,1.0,0,2,3,2,3,2,2,3,2.0,6,1.0
6930,0,9.0,1.3,0,4,6,3,5,2,1,3,3.0,6,1.0
6934,1,3.0,1.3,0,3,1,1,1,1,2,3,1.0,0,2.0
6938,2,9.5,2.5,0,3,5,2,3,2,2,3,1.5,6,2.0
6945,2,7.5,2.0,0,4,3,3,3,3,3,3,1.0,6,3.0
6947,0,0.5,2.0,0,2,6,2,3,1,2,3,10.0,0,1.0
6949,1,8.0,2.0,0,4,5,2,5,2,2,3,1.0,10,4.0
6953,1,7.0,1.3,0,4,6,3,3,3,3,3,0.3333333333333333,9,3.0
6958,0,10.0,1.0,0,4,4,2,3,2,2,3,1.0,16,2.0
6962,2,10.0,1.7,0,1,3,2,5,3,2,3,1.5,8,2.0
6965,1,6.0,1.5,0,4,5,2,5,3,3,3,0.5,6,3.0
6968,0,6.0,0.7,0,1,5,2,5,2,3,3,0.0,6,1.0
6969,0,6.5,1.5,0,4,4,2,3,2,2,3,0.5,4,2.0
6973,0,14.0,1.0,0,4,6,3,5,3,3,3,0.0,14,2.0
6975,0,13.0,1.0,0,2,3,3,5,3,3,3,1.0,4,0.0
6976,1,13.0,1.0,0,4,6,3,5,3,3,3,0.5,15,2.0
6979,0,3.0,2.0,0,4,6,1,5,1,2,3,0.3333333333333333,6,1.0
6983,0,6.0,1.0,0,4,3,2,3,2,2,3,0.0,6,1.0
6984,1,6.0,4.0,0,3,3,2,3,2,2,3,1.0,6,3.0
6988,0,5.5,1.0,0,2,2,1,1,1,1,3,0.0,5,2.0
6992,1,13.5,1.3,0,4,4,2,5,2,2,3,1.0,6,4.0
6997,4,4.5,3.0,0,3,6,2,3,2,2,3,2.0,0,5.0
7001,1,9.0,2.0,0,4,3,3,5,3,3,3,1.0,7,3.0
7004,0,17.0,1.0,0,4,6,3,5,3,3,3,0.0,17,3.0
7008,2,10.5,1.3,0,4,6,3,5,3,3,3,1.0,6,6.0
7010,0,11.5,0.7,0,4,6,3,5,3,3,3,0.0,12,7.0
7013,0,8.5,0.4,0,4,6,3,5,3,2,3,0.0,11,2.0
7014,2,13.5,1.3,0,4,5,3,5,3,3,3,1.0,16,5.0
7019,0,15.0,1.0,0,1,6,3,5,3,1,3,0.0,15,2.0
7021,0,11.5,1.0,0,4,5,2,5,2,3,3,0.0,14,2.0
7023,0,0.0,1.0,0,4,4,1,3,1,2,3,1.0,0,2.0
7024,0,16.0,1.5,0,3,3,2,5,3,2,3,0.5,6,3.0
7027,0,5.3333335,1.5,0,4,4,2,3,2,3,3,0.0,6,4.0
7030,0,6.666666499999999,1.5,0,4,4,2,3,3,3,3,0.0,3,4.0
7033,0,8.0,1.5,0,4,4,1,3,1,3,3,0.5,5,2.0
7036,0,10.0,1.3,0,4,6,3,5,3,3,3,0.0,8,5.0
7040,2,6.0,1.5,0,2,6,2,5,3,2,3,2.0,6,1.0
7043,1,4.75,2.0,0,4,4,2,3,2,2,3,0.5,6,4.0
7051,1,10.0,1.0,0,4,6,3,5,3,2,3,0.5,14,4.0
7052,0,6.0,0.7,0,4,6,2,5,2,3,3,0.0,7,2.0
7056,0,9.0,4.0,0,4,4,1,3,2,2,3,0.0,1,3.0
7057,0,9.666667,1.3,0,4,6,3,5,3,3,3,0.3333333333333333,13,4.0
7063,2,2.0,1.5,0,3,3,1,3,1,1,3,2.0,2,8.0
7064,1,11.5,2.0,0,4,3,3,5,3,3,3,1.0,6,4.0
7068,0,9.5,2.0,0,4,6,3,5,3,2,3,0.0,9,2.0
7071,1,10.0,1.5,0,4,6,2,3,2,2,3,0.5,11,3.0
7077,2,5.5,3.0,0,3,3,2,5,3,2,3,2.0,5,4.0
7079,1,2.5,3.0,0,2,6,2,3,2,2,3,0.5,1,2.0
7083,0,2.0,0.7,0,4,6,3,5,3,1,3,1.0,2,2.0
7084,0,12.5,0.7,0,4,6,2,5,3,3,3,0.0,12,2.0
7088,0,15.0,1.0,0,4,5,3,5,3,3,3,0.0,16,3.0
7090,0,8.0,1.0,0,1,5,1,5,2,1,3,0.5,5,3.0
7093,0,11.5,0.7,0,4,6,3,5,3,3,3,1.0,12,2.0
7095,0,11.0,1.5,0,4,6,3,5,3,3,3,0.5,11,4.0
7098,0,0.0,0.5,0,2,6,3,5,3,3,4,10.0,0,2.0
7101,0,11.5,1.0,0,3,3,3,3,2,3,4,0.25,6,5.0
7105,0,6.25,1.3,0,4,5,3,5,3,3,4,0.0,2,4.0
7112,1,13.0,1.2,0,4,4,3,5,3,3,4,0.25,9,7.0
7113,0,11.0,1.0,0,4,4,2,5,2,2,4,10.0,11,1.0
7114,0,3.3333333,1.0,0,4,6,3,5,3,3,4,2.0,0,2.0
7117,0,1.0,0.3,0,2,5,2,5,2,2,4,10.0,1,1.0
7119,0,8.0,0.7,0,4,6,3,5,3,3,4,0.0,7,3.0
7124,2,11.0,1.7,0,4,6,3,5,3,3,4,1.5,11,5.0
7127,0,8.5,1.5,0,3,5,3,5,3,3,4,0.5,6,3.0
7128,1,11.0,1.5,0,4,6,2,5,3,3,4,1.0,6,3.0
7135,0,21.0,1.0,0,4,6,3,5,3,3,4,0.0,15,3.0
7139,2,7.0,2.0,0,4,5,3,5,3,3,4,1.0,9,3.0
7143,0,23.0,1.0,0,4,6,3,5,3,3,4,2.0,11,2.0
7147,0,6.25,2.0,0,1,6,2,5,3,3,4,1.0,2,0.0
7149,0,6.0,1.0,0,3,6,3,5,3,2,4,1.0,6,3.0
7151,0,16.0,0.6,0,4,6,3,5,3,3,4,0.5,16,4.0
7153,0,21.0,0.3,0,4,6,3,5,3,3,4,10.0,21,2.0
7156,1,10.75,1.7,0,4,6,2,5,2,3,4,0.25,6,4.0
7159,0,7.0,1.0,0,1,5,3,3,2,3,4,0.0,7,2.0
7160,0,11.0,0.5,0,4,3,3,5,3,3,4,0.0,11,1.0
7164,0,4.5,1.3,0,4,6,3,5,3,3,4,0.3333333333333333,0,3.0
7165,1,11.0,1.7,0,2,5,2,5,3,2,4,0.6666666666666666,10,4.0
7170,0,7.5,0.8,0,3,6,3,3,3,2,4,0.5,9,2.0
7174,0,11.666667,1.3,0,4,6,3,5,3,3,4,0.3333333333333333,7,5.0
7180,1,15.0,1.3,0,4,6,3,5,3,3,4,1.0,16,8.0
7181,0,8.5,1.0,0,4,5,2,5,3,3,4,0.0,9,2.0
7187,7,12.5,2.2,0,4,6,3,5,3,3,4,3.5,14,2.0
7192,0,5.0,1.5,0,2,3,1,5,1,1,4,2.0,4,2.0
7196,1,11.0,1.5,0,3,3,2,5,3,3,4,0.5,11,2.0
7198,2,6.0,2.0,0,2,6,2,5,3,3,4,3.0,6,1.0
7203,1,9.0,1.5,0,2,5,2,5,1,1,4,0.5,6,1.0
7205,0,11.0,0.3,0,4,6,3,5,3,3,4,0.0,11,2.0
7207,0,8.5,1.0,0,4,6,3,5,3,3,4,1.0,6,3.0
7209,0,7.0,1.0,0,4,6,2,5,3,2,4,0.0,3,2.0
7210,0,2.0,0.5,0,2,6,3,5,3,3,4,10.0,2,1.0
7211,1,7.5,1.5,0,3,6,3,5,3,3,4,0.5,6,2.0
7216,1,8.0,1.5,0,4,6,3,5,3,3,4,0.5,13,2.0
7219,3,9.333333,4.0,0,1,5,1,1,1,1,4,1.6666666666666667,7,2.0
7227,2,8.0,1.0,0,1,5,3,5,3,3,4,2.0,8,3.0
7228,1,7.0,3.0,0,2,6,3,5,3,3,4,0.5,6,2.0
7232,0,6.0,2.0,0,2,3,2,5,2,2,4,0.0,6,1.0
7234,1,8.5,1.0,0,4,6,2,5,3,1,4,0.5,9,2.0
7236,0,5.0,1.0,0,1,4,1,5,1,1,4,0.0,5,1.0
7238,1,8.5,1.3,0,3,6,3,5,3,3,4,1.0,8,5.0
7243,1,5.6666665,1.3,0,3,6,2,3,3,3,4,0.3333333333333333,6,3.0
7248,1,8.333333,5.0,0,4,6,3,5,3,3,4,0.6666666666666666,7,4.0
7250,1,11.5,3.0,0,2,4,2,3,2,2,4,0.5,11,2.0
7255,1,6.0,1.5,0,4,3,1,3,1,1,4,0.5,6,2.0
7258,2,15.0,1.3,0,4,6,3,5,3,3,4,1.0,15,2.0
7260,1,8.5,1.0,0,4,6,3,5,3,3,4,0.5,7,3.0
7264,0,12.5,0.7,0,4,6,2,5,2,3,4,0.0,16,2.0
7267,3,11.0,1.7,0,1,6,2,5,2,2,4,4.0,11,3.0
7270,0,6.5,0.7,0,4,6,3,5,3,2,4,0.0,4,2.0
7272,0,3.0,0.5,0,2,5,2,3,2,2,4,0.0,3,1.0
7273,1,10.0,2.0,0,4,6,3,3,3,2,4,1.0,11,2.0
7279,1,5.5,3.0,0,4,6,3,5,3,2,4,0.5,5,2.0
7280,0,3.5,0.7,0,2,6,2,5,3,1,4,10.0,3,2.0
7282,1,6.0,1.0,0,3,3,3,5,3,2,4,1.0,6,1.0
7287,0,14.0,1.3,0,4,6,3,5,3,3,4,0.3333333333333333,8,4.0
7288,0,17.0,1.0,0,4,6,1,3,1,1,4,0.0,17,1.0
7289,0,8.5,1.0,0,2,3,1,5,2,2,4,0.0,6,1.0
7292,1,6.5,0.8,0,4,6,3,5,3,3,4,0.5,8,4.0
7295,0,11.0,1.5,0,4,6,2,5,3,3,4,0.0,11,3.0
7297,2,13.0,2.0,0,4,3,3,3,3,3,4,1.0,11,4.0
7301,0,16.0,2.0,0,4,6,2,5,2,2,4,1.0,6,1.0
7303,0,6.0,0.3,0,4,6,3,5,3,3,4,10.0,6,0.0
7305,0,4.0,1.0,0,1,5,2,3,2,2,4,2.0,4,3.0
7308,1,12.0,1.5,0,4,5,3,5,3,3,4,0.5,11,3.0
7311,1,8.5,1.0,0,1,3,2,3,2,2,4,0.5,11,1.0
7314,0,9.5,1.0,0,3,4,1,3,2,2,4,0.0,6,2.0
7315,2,12.0,2.0,0,2,4,2,3,2,2,4,1.0,13,1.0
7319,0,6.0,0.5,0,4,4,3,3,2,2,4,10.0,6,1.0
7320,0,8.0,1.0,0,1,4,3,3,2,3,4,0.0,11,2.0
7323,0,7.0,0.5,0,4,4,3,5,3,3,4,10.0,6,2.0
7324,1,6.666666499999999,1.7,0,4,5,2,5,3,1,4,4.0,6,5.0
7330,1,11.0,1.5,0,4,6,3,5,3,3,4,0.5,11,2.0
7334,0,6.0,1.0,0,4,4,2,3,2,2,4,0.0,6,3.0
7335,0,11.0,0.7,0,4,6,3,5,3,3,4,0.0,16,2.0
7337,0,6.0,0.2,0,4,6,3,5,3,3,4,0.0,6,1.0
7340,2,6.0,4.0,0,2,4,2,3,2,2,4,3.0,6,2.0
7344,0,9.0,1.5,0,4,5,2,5,2,2,4,0.5,11,2.0
7346,0,2.3333333,1.0,0,1,5,3,5,3,3,4,2.0,0,3.0
7348,0,6.0,0.5,0,2,6,2,3,2,2,4,0.0,6,1.0
7349,0,11.5,0.7,0,4,6,2,3,2,2,4,1.0,6,1.0
7353,1,8.0,1.3,0,2,5,3,5,3,3,4,0.3333333333333333,11,3.0
7355,0,3.0,0.2,0,3,3,2,5,3,2,4,0.0,3,1.0
7356,2,13.5,1.3,0,4,3,3,5,3,3,4,1.0,16,2.0
7361,0,4.0,0.5,0,2,6,2,5,3,3,4,10.0,1,0.0
7363,0,12.5,0.5,0,4,6,3,5,3,3,4,0.0,11,3.0
7364,0,4.5,0.7,0,1,6,3,5,3,1,4,10.0,3,1.0
7368,0,2.3333333,1.5,0,2,5,3,5,3,3,4,2.0,1,3.0
7370,0,14.0,0.7,0,4,4,1,5,3,1,4,10.0,17,1.0
7373,0,5.5,1.5,0,2,5,3,3,3,3,4,0.5,2,2.0
7375,0,9.0,0.7,0,4,6,3,5,3,3,4,1.0,3,3.0
7378,0,10.75,1.7,0,4,6,3,5,3,3,4,0.25,11,6.0
7382,0,13.666667000000002,2.0,0,4,6,3,5,3,3,4,0.3333333333333333,15,2.0
7385,1,11.5,2.0,0,4,3,1,5,2,1,4,1.0,11,4.0
7392,2,9.5,5.0,0,1,4,1,1,1,1,4,1.5,7,1.0
7395,0,8.5,0.5,0,4,4,1,5,2,1,4,1.0,6,2.0
7400,4,11.333333,2.3,0,3,3,2,3,2,1,4,1.3333333333333333,12,4.0
7405,0,14.5,2.5,0,4,5,3,5,3,3,4,1.5,6,6.0
7409,0,9.0,1.0,0,4,5,3,5,3,3,4,0.5,3,3.0
7411,1,15.0,2.0,0,4,5,2,5,2,2,4,1.0,15,1.0
7414,0,7.0,1.5,0,4,3,2,3,2,2,4,0.0,6,3.0
7418,2,7.0,2.0,0,4,5,2,3,2,3,4,1.0,11,1.0
7420,0,4.5,1.0,0,4,5,2,3,2,2,4,0.0,5,2.0
7425,0,25.0,1.0,0,4,6,3,5,3,3,4,3.0,15,6.0
7426,1,15.5,1.0,0,4,6,3,5,3,3,4,0.5,14,4.0
7432,2,9.333333,2.5,0,4,6,3,5,3,3,4,1.5,14,3.0
7435,2,7.5,2.0,0,4,5,3,5,3,3,4,1.0,11,2.0
7442,1,6.0,1.2,0,4,5,3,5,3,3,4,1.0,6,6.0
7443,0,6.0,0.5,0,4,3,1,5,1,1,4,0.0,6,1.0
7444,0,1.0,0.7,0,3,3,1,3,1,1,4,0.0,0,2.0
7447,1,3.5,1.7,0,4,5,2,3,2,3,4,0.25,0,4.0
7455,1,4.5,2.5,0,1,6,2,5,3,3,4,1.5,6,2.0
7457,2,4.5,1.7,0,1,6,3,5,3,3,4,1.5,8,2.0
7467,1,11.5,1.7,0,2,6,2,5,3,2,4,0.6666666666666666,6,4.0
7469,0,11.333333,1.7,0,4,6,2,5,3,3,4,0.0,5,5.0
7472,1,16.0,0.5,0,4,6,3,5,3,3,4,1.0,16,2.0
7473,1,17.0,1.0,0,4,5,3,5,3,3,4,0.5,17,2.0
7476,0,6.666666499999999,1.0,0,2,3,1,5,3,1,4,0.0,6,1.0
7479,0,3.0,1.0,0,3,4,2,3,2,3,4,10.0,3,0.0
7481,0,14.5,1.0,0,1,5,2,5,2,1,4,0.0,6,3.0
7483,1,11.0,1.0,0,4,6,3,5,3,3,4,0.5,7,3.0
7487,0,10.333333,1.0,0,4,3,2,5,3,2,4,0.5,6,4.0
7491,0,4.3333335,1.3,0,4,3,3,4,3,3,4,0.3333333333333333,6,4.0
7494,0,11.333333,2.0,0,3,5,3,5,2,3,4,0.5,3,7.0
7500,0,5.0,1.0,0,1,6,3,5,3,3,4,0.0,4,0.0
7501,0,6.0,1.0,0,4,6,2,5,3,2,4,0.0,6,1.0
7503,0,6.0,1.0,0,4,5,2,5,2,2,4,0.0,6,2.0
7507,1,11.5,1.7,0,2,3,2,5,3,3,4,0.6666666666666666,6,2.0
7511,0,1.0,1.3,0,3,5,3,5,3,3,4,0.3333333333333333,2,3.0
7513,1,8.0,1.0,0,4,6,2,5,2,2,4,2.0,8,2.0
7517,0,6.0,2.0,0,4,3,1,5,1,1,4,0.0,6,2.0
7518,2,8.5,2.0,0,2,6,3,5,3,3,4,1.0,6,2.0
7523,1,6.5,1.5,0,3,6,2,5,3,2,4,0.5,6,2.0
7526,1,3.0,1.0,0,1,3,1,5,3,1,4,0.5,2,1.0
7528,0,9.0,1.0,0,4,6,2,3,3,2,4,0.0,11,2.0
7532,0,6.75,1.0,0,4,5,1,5,3,1,4,0.0,6,4.0
7534,0,5.0,1.0,0,2,5,3,5,3,3,4,2.0,0,2.0
7539,2,11.0,2.0,0,4,5,3,3,3,3,4,1.0,11,2.0
7541,0,6.0,0.5,0,4,5,3,5,3,3,4,0.0,6,1.0
7542,2,6.5,2.0,0,2,6,3,5,3,3,4,2.0,6,4.0
7548,0,11.333333,1.0,0,4,6,2,5,3,1,4,0.0,12,3.0
7553,2,13.0,1.2,0,4,6,3,5,3,3,4,0.6666666666666666,17,4.0
7560,0,13.25,1.7,0,4,6,2,5,3,2,4,0.0,6,5.0
7564,1,8.5,1.3,0,4,6,3,5,3,3,4,1.0,6,3.0
7565,1,8.0,1.0,0,1,5,2,3,2,2,4,1.0,8,1.0
7567,0,2.3333333,1.5,0,4,5,3,3,3,3,4,2.0,5,2.0
7571,0,6.0,1.0,0,2,4,2,5,2,3,4,0.5,6,3.0
7574,0,2.75,1.0,0,4,3,2,3,2,1,4,1.0,2,3.0
7577,0,6.0,0.8,0,4,3,2,5,3,2,4,1.0,6,3.0
7579,0,3.0,0.7,0,2,5,3,5,3,3,4,0.0,6,1.0
7581,0,6.0,0.3,0,4,6,3,5,3,3,4,0.0,6,1.0
7583,0,9.5,1.5,0,4,6,2,5,3,2,4,0.5,7,3.0
7586,0,3.0,1.0,0,4,5,3,3,3,3,4,0.0,0,2.0
7588,0,1.0,0.5,0,2,4,2,4,2,2,4,10.0,0,0.0
7591,2,6.5,1.3,0,2,4,2,5,3,2,4,1.0,7,2.0
7599,3,6.0,2.3,0,3,6,2,5,3,2,4,1.3333333333333333,6,3.0
7600,0,7.666666499999999,1.5,0,4,6,3,5,3,3,4,0.0,6,2.0
7605,0,9.333333,0.8,0,3,3,1,3,2,1,4,0.5,6,2.0
7606,0,6.0,0.5,0,3,5,3,3,3,2,4,0.0,6,1.0
7609,1,13.5,1.0,0,4,5,2,3,2,2,4,0.5,15,2.0
7610,0,0.0,1.0,0,3,5,2,5,2,1,4,10.0,0,4.0
7612,2,11.0,1.5,0,1,5,2,3,1,3,4,2.0,11,2.0
7614,0,17.0,0.5,0,4,3,3,5,3,3,4,0.0,17,1.0
7617,2,6.0,1.7,0,4,5,2,3,3,3,4,1.0,6,2.0
7620,0,4.5,1.0,0,1,5,2,5,2,2,4,0.0,3,1.0
7621,2,15.0,1.3,0,4,6,2,5,2,2,4,1.0,15,2.0
7627,1,6.0,2.0,0,2,4,2,4,3,2,4,1.0,6,3.0
7630,3,11.0,2.0,0,3,5,2,3,2,2,4,3.0,11,2.0
7633,2,17.0,2.0,0,4,5,2,5,3,2,4,1.0,17,3.0
7642,2,6.0,3.0,0,4,5,2,5,3,3,4,2.0,6,2.0
7644,1,6.0,3.0,0,2,5,1,3,1,1,4,0.5,6,1.0
7649,1,7.75,1.7,0,3,6,2,3,1,2,4,0.6666666666666666,6,3.0
7654,0,7.666666499999999,1.7,0,3,5,2,3,2,2,4,0.6666666666666666,6,3.0
7658,2,5.6666665,3.0,0,2,5,3,3,1,3,4,1.0,6,3.0
7663,1,6.5,1.5,0,4,5,2,5,3,2,4,0.5,6,3.0
7665,1,3.5,1.0,0,3,5,3,5,3,3,4,0.5,7,2.0
7670,0,6.5,1.0,0,2,5,1,3,1,1,4,0.5,4,3.0
7676,4,21.0,2.0,0,2,3,1,3,1,1,4,5.0,11,2.0
7677,1,11.0,1.0,0,4,4,2,3,2,3,4,0.5,10,2.0
7680,0,0.0,1.0,1,2,1,1,3,1,1,4,1.0,0,1.0
7682,1,8.5,2.0,0,2,3,2,3,2,2,4,1.0,6,3.0
7686,0,6.0,2.0,1,4,4,1,3,1,1,4,1.0,6,2.0
7688,0,0.0,1.0,0,3,4,1,1,1,1,4,10.0,0,0.0
7689,2,7.0,2.0,0,4,5,2,3,2,2,4,1.0,6,2.0
7691,0,6.0,0.5,0,1,5,2,3,2,2,4,0.0,6,1.0
7693,0,0.0,0.7,0,4,6,2,3,1,2,4,10.0,0,0.0
7696,0,1.3333334,1.5,1,2,1,1,1,1,1,4,0.5,0,1.0
7699,1,8.0,1.7,0,4,5,1,3,1,1,4,0.6666666666666666,9,4.0
7704,1,7.5,1.0,0,4,5,1,5,1,1,4,2.0,3,2.0
7708,0,4.0,1.5,0,4,4,2,3,3,1,4,0.5,8,4.0
7711,0,12.0,1.5,0,4,5,3,5,3,3,4,0.0,14,3.0
7713,0,0.0,0.5,0,1,5,3,4,3,3,4,0.0,0,1.0
7715,1,11.5,1.0,0,4,6,2,5,3,2,4,0.5,11,2.0
7717,0,9.5,3.0,0,4,4,2,4,3,2,4,0.5,8,3.0
7720,0,6.0,0.5,0,3,5,2,5,3,1,4,0.0,6,3.0
7723,0,8.333333,1.7,0,3,5,2,3,2,2,4,0.25,6,3.0
7726,0,6.3333335,2.0,0,2,4,1,3,2,3,4,0.3333333333333333,6,2.0
7730,0,6.0,2.0,0,2,3,2,5,2,2,4,1.0,6,5.0
7734,0,3.5,1.0,0,2,6,2,5,2,2,4,10.0,6,2.0
7736,1,9.0,1.3,0,4,6,3,5,3,3,4,1.0,11,3.0
7740,1,16.0,0.8,0,4,3,3,5,3,3,4,0.5,5,3.0
7745,1,6.5,1.5,0,4,3,2,5,2,2,4,0.5,6,1.0
7749,2,8.5,2.0,0,4,5,3,5,3,3,4,1.0,6,3.0
7750,0,17.0,3.0,0,1,4,1,4,2,2,4,1.0,3,2.0
7759,1,3.3333333,1.3,0,4,5,3,5,3,3,4,1.0,1,2.0
7762,0,1.5,1.0,0,1,4,1,3,1,1,4,0.0,3,2.0
7765,1,6.0,1.3,0,2,4,2,4,2,3,4,1.0,6,3.0
7770,2,4.0,2.0,0,1,4,1,4,3,1,4,1.0,2,2.0
7774,2,8.5,2.0,0,3,3,3,4,3,3,4,1.0,9,2.0
7778,0,2.5,1.5,0,1,5,1,3,1,1,4,2.0,2,2.0
7780,1,6.5,1.3,0,1,5,2,5,3,3,4,1.0,7,3.0
7784,0,6.0,1.5,0,4,5,3,5,3,3,4,2.0,6,1.0
7786,0,0.0,1.0,0,3,5,2,3,2,3,4,10.0,0,1.0
7788,0,3.0,0.7,0,1,3,1,3,3,1,4,0.0,3,1.0
7790,1,9.0,0.5,0,2,3,3,5,3,2,4,2.0,9,1.0
7794,2,6.0,1.0,0,4,3,2,5,2,2,4,2.0,6,2.0
7797,0,13.5,1.0,0,4,5,2,5,3,3,4,0.0,15,2.0
7802,0,13.25,1.2,0,4,3,3,3,2,3,4,0.25,11,5.0
7803,0,6.0,0.5,0,3,3,1,5,3,3,4,0.0,6,1.0
7805,0,6.3333335,1.0,0,4,3,2,5,2,1,4,2.0,2,2.0
7809,3,4.0,3.0,0,2,4,1,1,1,2,4,2.0,5,1.0
7818,2,3.0,3.0,0,2,5,3,5,3,3,4,2.0,3,4.0
7821,0,6.0,1.0,0,4,6,3,5,3,3,4,0.5,6,2.0
7823,0,6.0,1.0,0,2,4,2,4,2,2,4,0.5,6,2.0
7825,0,4.5,2.0,0,3,4,2,4,3,3,4,1.0,3,3.0
7833,1,5.75,1.7,0,2,3,1,3,1,1,4,0.25,1,3.0
7834,0,8.5,1.0,0,4,3,2,5,3,3,4,0.0,5,3.0
7838,0,6.0,0.8,0,4,4,2,4,2,1,4,0.0,6,3.0
7840,0,9.666667,1.0,0,4,5,3,5,3,3,4,0.0,12,3.0
7844,1,7.25,1.2,0,4,6,2,3,1,2,4,0.25,6,4.0
